Numero_Facture,Date_vente,Numero_produit_vendu,Qte_vendu,Numero_point_vente
1111157879209,2003-01-27,0006619277758,1,25004265
1111154564122,2002-09-11,0001510812688,4,48874568
1111175808786,1987-01-16,0008397359916,2,12362221
1111150919582,2011-06-08,0004676850198,5,12362221
1111176990459,2006-04-16,0005591775122,4,48874568
1111137116508,1999-02-07,0005591775122,1,21023597
1111175064908,2005-11-15,0004240739478,2,60005193
1111133252927,1973-03-26,0007316015544,2,48874568
1111184466489,2004-12-11,0001131084181,2,60005193
1111112170822,1998-01-26,0004692449871,5,60005193
1111123116956,2012-05-06,0006052084814,6,25004265
1111157888621,1999-04-16,0008669924200,6,16615180
1111153047732,2002-04-01,0001131084181,5,12362221
1111190049614,1979-10-15,0006442639587,2,16615180
1111120558100,1979-12-18,0003228374021,3,16615180
1111112859222,1971-06-02,0005686293098,2,11307850
1111173581643,1977-04-02,0000285143737,4,21023597
1111133603576,2019-07-07,0003653498644,4,48874568
1111164740813,1987-05-09,0001208184042,3,11307850
1111135871195,2012-06-05,0003132714456,2,12362221
1111133503449,2021-01-23,0001729474004,6,48874568
1111134043456,2017-04-14,0001285311706,2,12362221
1111173458747,1974-03-11,0000327459185,3,25004265
1111122570698,1978-11-21,0006619277758,3,21023597
1111108836961,2002-04-18,0004928422456,6,12362221
1111182351282,2020-08-07,0001218756833,6,11307850
1111194205412,2004-11-01,0007558991293,3,60005193
1111178217523,2019-04-26,0008280738590,6,14846071
1111112303411,2000-10-27,0006052084814,4,12362221
1111173891629,2018-06-21,0004047585339,6,11307850
1111196198781,1984-02-12,0003990446681,6,11307850
1111195332445,2001-04-17,0006178653116,4,60005193
1111175594726,1983-11-07,0003132714456,3,16615180
1111183241193,2007-06-25,0000365625573,2,25004265
1111106490851,1980-03-02,0005314669905,3,48874568
1111154819031,1998-06-20,0007017913088,4,12362221
1111184744532,2011-09-04,0004603470390,4,14846071
1111119200508,1977-08-13,0002392864208,6,48874568
1111125257732,1980-06-19,0003949242258,1,25004265
1111198112686,1988-02-02,0000327459185,5,48874568
1111124854888,2015-12-03,0000327459185,6,60005193
1111133037982,1995-01-12,0004676791651,1,12362221
1111113590513,2021-04-05,0009803372673,6,12362221
1111139183904,1999-09-10,0008980382741,5,16615180
1111116712288,1970-10-13,0007316015544,4,60005193
1111150210146,2019-06-04,0004420948058,1,48874568
1111141852393,1991-02-22,0008523384669,2,11307850
1111196570617,2010-02-08,0002499813567,5,48874568
1111170090964,2005-02-28,0007922798534,4,21023597
1111128125922,2011-07-01,0004603470390,4,14846071
1111195413939,1988-01-27,0001208184042,1,21023597
1111137963683,1999-11-22,0007665695138,5,48874568
1111165146645,2004-07-30,0001382880433,2,16615180
1111122237430,1999-11-24,0009357695778,5,21023597
1111189281858,2000-10-20,0006851969022,4,16615180
1111133883305,1987-05-25,0001422080632,2,60005193
1111131153639,1975-03-09,0003686451623,1,21023597
1111160017261,1985-12-01,0007859520307,2,25004265
1111185843258,2019-05-25,0005674791629,4,11307850
1111184778292,1976-07-17,0003857377776,2,21023597
1111174208303,1995-04-25,0009119964128,1,21023597
1111156932127,1974-02-11,0002643953675,3,14846071
1111133034110,2014-03-24,0001510812688,6,48874568
1111182570256,1977-11-30,0006098095706,5,48874568
1111156263351,1976-12-10,0004676791651,5,11307850
1111138638344,2019-01-05,0008935725197,5,12362221
1111152714994,2008-07-13,0009721407105,5,14846071
1111128529928,1970-01-17,0007017913088,5,16615180
1111142552308,1991-06-21,0005044804621,5,12362221
1111141234946,2002-10-31,0003990446681,6,60005193
1111179687769,2005-01-27,0008090208108,5,16615180
1111170946070,1992-09-15,0005069053462,2,16615180
1111188753851,1995-02-26,0001729474004,3,60005193
1111156257510,2001-10-01,0005069053462,6,60005193
1111153853043,2020-06-19,0009721407105,5,25004265
1111186581555,1995-10-03,0001240090080,6,11307850
1111135580110,2013-03-22,0008523384669,2,25004265
1111188767445,2020-08-21,0009704202529,4,16615180
1111146426308,1974-07-04,0005329006979,4,14846071
1111130598905,1986-11-13,0002643953675,3,11307850
1111155584273,1994-06-25,0002894887538,2,12362221
1111114132408,2001-08-28,0001285311706,2,16615180
1111108375996,1988-07-21,0004692449871,2,11307850
1111148234840,1987-03-31,0001946548175,2,25004265
1111112209645,1980-08-21,0000008441065,6,12362221
1111125369589,2018-04-05,0004928422456,2,25004265
1111107538880,1999-08-06,0001946548175,3,16615180
1111146889233,1972-11-20,0008661021037,4,14846071
1111190986490,2011-01-09,0000327459185,4,12362221
1111193098886,2019-01-24,0001409350109,2,25004265
1111121466633,1983-05-10,0000285143737,5,11307850
1111127338989,2000-12-07,0001422080632,6,25004265
1111192004307,2012-09-21,0000008441065,2,12362221
1111168956418,2009-11-22,0007922798534,2,16615180
1111173360347,1993-10-08,0004692449871,3,12362221
1111143383406,1999-06-15,0000327459185,1,21023597
1111198154808,1974-08-20,0004482941837,1,25004265
1111143786047,2013-03-25,0005069053462,3,11307850
1111123239846,1980-12-22,0000211415907,1,14846071
1111108042461,1985-07-26,0001131084181,3,60005193
1111130399588,2009-04-23,0009721407105,6,14846071
1111153605536,2014-11-30,0007859520307,1,12362221
1111114033873,2019-03-26,0000008441065,6,21023597
1111184965548,1993-12-01,0007825099608,6,25004265
1111162700901,2011-12-21,0005591775122,4,25004265
1111138666392,1981-04-05,0002499813567,3,25004265
1111148215177,2013-04-29,0001409350109,1,48874568
1111157605600,1975-06-06,0002499813567,3,21023597
1111153563775,1986-07-04,0002620191588,6,25004265
1111185163875,1996-05-29,0001285311706,6,48874568
1111188594539,1979-11-14,0001598801758,1,11307850
1111121840051,2021-08-28,0005314669905,4,16615180
1111124752719,1992-11-02,0006652840124,3,14846071
1111150550785,1984-01-03,0009704202529,2,16615180
1111161581969,1998-07-15,0001218756833,1,48874568
1111196267708,1988-02-01,0009119964128,6,12362221
1111104281505,2018-11-02,0004240739478,4,14846071
1111177811036,2002-01-13,0005044804621,6,14846071
1111145814731,1997-05-13,0000963002721,3,25004265
1111181682783,2011-10-26,0000211415907,3,11307850
1111136952725,2017-03-14,0009885913702,2,60005193
1111181002635,2018-05-25,0007017913088,2,12362221
1111195007794,2012-07-28,0005314669905,1,25004265
1111195069419,1977-10-22,0006442639587,5,48874568
1111109463296,2012-02-12,0002819717964,5,21023597
1111143762485,2008-02-26,0000211415907,3,14846071
1111180208748,2015-12-04,0002392864208,5,21023597
1111182530328,2016-09-29,0004333559662,6,11307850
1111118557443,2007-07-31,0001217303243,5,25004265
1111136591481,1978-08-05,0006619277758,4,25004265
1111171047264,1983-03-31,0004240739478,3,48874568
1111187674386,2019-12-16,0002819717964,5,60005193
1111108228681,1987-01-14,0003949242258,1,21023597
1111159332511,2005-04-25,0003132714456,5,12362221
1111176235239,1973-11-13,0004928422456,1,21023597
1111158697246,1987-08-07,0003653498644,3,48874568
1111185303295,1994-06-07,0001285311706,2,48874568
1111181231295,1998-09-21,0000365625573,6,14846071
1111136283478,2010-09-22,0000211415907,6,25004265
1111189087481,2014-04-05,0008345387879,3,14846071
1111126822700,2014-05-28,0001285311706,4,48874568
1111122652684,2020-02-14,0006894968655,3,48874568
1111171769661,1995-12-03,0001510812688,6,48874568
1111108906268,1981-05-23,0000211415907,6,60005193
1111155555310,1980-02-24,0004482941837,1,12362221
1111126268270,1977-01-22,0004333559662,5,11307850
1111122956270,2006-11-05,0004928775934,2,16615180
1111164243666,2012-08-25,0005329006979,5,11307850
1111114140427,1992-02-15,0000942881804,3,25004265
1111177544262,1980-07-18,0007665695138,1,16615180
1111142596043,2016-10-13,0000008441065,1,60005193
1111166882306,2021-03-25,0003686451623,1,11307850
1111113057535,2021-07-11,0001240090080,3,14846071
1111194198615,2021-03-08,0001217303243,4,25004265
1111165632872,2009-04-11,0005591775122,3,60005193
1111109121974,2001-04-03,0004482941837,5,11307850
1111113967315,2011-09-26,0004692449871,3,14846071
1111116352453,1978-07-10,0001598801758,2,25004265
1111162242913,2020-02-28,0003680487840,1,16615180
1111115289859,1976-07-09,0007316015544,4,25004265
1111109960931,1987-07-25,0003260718456,4,14846071
1111197469170,2011-01-21,0008280738590,2,48874568
1111175193240,2000-11-09,0003653498644,1,25004265
1111121138875,2009-09-24,0002620191588,5,21023597
1111185633910,1978-08-10,0002819717964,3,48874568
1111126359381,1986-05-26,0006972019101,5,14846071
1111130435781,2004-11-18,0004928422456,6,48874568
1111194749466,1988-04-10,0009867864152,4,14846071
1111196899978,2021-08-21,0007017913088,1,16615180
1111153197024,2001-01-30,0005963941537,5,25004265
1111133828948,2003-09-09,0002643953675,5,25004265
1111168077403,1971-04-10,0008669924200,3,48874568
1111146254376,2002-11-18,0004482941837,5,12362221
1111149836715,1981-01-23,0003531693444,6,60005193
1111140058345,2005-07-22,0002392864208,6,25004265
1111166119204,2007-01-29,0004333559662,6,11307850
1111128819258,1974-11-25,0002643953675,5,25004265
1111183496593,2001-02-07,0001217303243,3,48874568
1111138153014,1994-01-14,0004928775934,4,21023597
1111124990838,1980-11-10,0003949242258,6,25004265
1111168006922,2004-10-22,0002392864208,3,48874568
1111163883450,1981-11-28,0002392864208,6,25004265
1111114132347,1994-05-07,0000126626962,3,12362221
1111164932577,2000-02-09,0006052084814,5,11307850
1111198383666,1971-02-09,0004482941837,6,14846071
1111165001128,1998-07-20,0005591775122,3,12362221
1111177632594,2003-05-13,0008935725197,4,16615180
1111115470882,1980-03-09,0005069053462,3,16615180
1111127469287,1979-09-06,0004692449871,5,16615180
1111133862164,1990-01-29,0003686451623,3,16615180
1111186541825,1994-10-25,0006442639587,5,25004265
1111108274930,2018-11-07,0007017913088,6,11307850
1111102339260,1989-02-10,0006178653116,1,14846071
1111157595581,2009-09-19,0002499813567,1,25004265
1111197873564,2002-10-14,0003132714456,4,25004265
1111129343585,1993-05-12,0004676791651,4,11307850
1111118923552,1973-04-06,0007017913088,1,14846071
1111140677683,2020-05-27,0008397359916,3,11307850
1111169358013,2016-05-23,0008280738590,5,16615180
1111101771870,1989-01-18,0008669924200,4,25004265
1111108491467,1971-07-18,0007017913088,5,48874568
1111120916399,1992-12-19,0009721407105,1,21023597
1111144960347,2015-02-08,0005674791629,6,25004265
1111119253795,1986-09-22,0005044804621,4,21023597
1111190564711,2009-03-26,0005841795580,4,21023597
1111106860920,2011-02-23,0008711679478,5,21023597
1111166482841,1972-06-30,0005314669905,3,11307850
1111153106392,2018-12-30,0000963002721,1,25004265
1111139475115,2014-11-10,0009704202529,6,25004265
1111199076840,1970-03-15,0006972019101,2,25004265
1111146379086,1988-12-16,0008523384669,2,21023597
1111178797452,1995-12-19,0008935725197,1,16615180
1111172660905,1970-03-15,0009721407105,2,60005193
1111119314427,1975-02-03,0004928422456,1,48874568
1111166012703,2003-11-07,0005314669905,6,16615180
1111175844630,1983-06-24,0003949242258,3,16615180
1111123560575,2013-01-29,0000008441065,2,25004265
1111120562428,1989-03-01,0004240739478,6,25004265
1111123611697,2005-06-21,0008711679478,3,21023597
1111165795515,1996-02-24,0004420948058,1,14846071
1111161851826,1992-04-16,0003260718456,5,16615180
1111199634750,2020-07-02,0001729474004,4,16615180
1111181242734,1986-07-31,0005132480843,1,60005193
1111156946742,2021-08-24,0001240090080,1,16615180
1111196016481,1982-11-18,0005963941537,4,21023597
1111129586722,1978-06-12,0006851969022,3,60005193
1111193245969,1983-06-11,0002643953675,5,21023597
1111130168351,1971-01-05,0003132714456,2,14846071
1111107176723,1972-07-20,0008280738590,6,48874568
1111185023254,1986-03-11,0003653498644,6,11307850
1111100482913,1975-02-12,0004676791651,1,14846071
1111176340674,2016-10-02,0001422080632,6,48874568
1111176641689,1976-08-24,0001598801758,4,48874568
1111157594966,2015-10-04,0007825099608,6,25004265
1111116780058,2002-09-22,0002894887538,6,48874568
1111135604700,2001-07-25,0004928422456,5,21023597
1111103581415,1978-12-02,0008280738590,2,11307850
1111143851127,2001-09-01,0007610661010,2,14846071
1111176395384,2000-06-10,0008661021037,3,16615180
1111135399019,1986-03-20,0000942881804,5,12362221
1111141943916,2001-10-13,0000428534378,1,16615180
1111199782666,2001-04-18,0009721407105,6,14846071
1111166889831,1971-05-12,0005674791629,1,25004265
1111196377438,1984-09-17,0002894887538,1,48874568
1111106638857,2000-10-30,0001240090080,5,48874568
1111110426143,2003-09-14,0005314669905,4,12362221
1111197377246,2017-09-28,0000285143737,4,21023597
1111163666633,1980-01-07,0008935725197,6,16615180
1111175407682,1995-06-25,0007316015544,6,21023597
1111175613533,1988-08-14,0008980382741,4,12362221
1111134300610,2002-12-03,0002620191588,6,25004265
1111117676176,1997-01-30,0001240090080,6,16615180
1111133061932,1998-10-27,0003680487840,4,11307850
1111163452793,1999-01-15,0009885913702,4,25004265
1111183505547,1984-10-18,0007341871573,5,21023597
1111112497561,2018-08-07,0004692449871,2,60005193
1111119214024,2012-11-09,0001240090080,2,48874568
1111190103569,1982-05-14,0009119964128,5,12362221
1111156779555,1983-06-12,0006972019101,6,14846071
1111170774130,1977-07-24,0006972019101,2,12362221
1111129949305,1990-08-25,0000327459185,4,60005193
1111190282486,2012-04-13,0004676850198,3,11307850
1111149814324,1971-02-03,0005686293098,1,12362221
1111170304313,2008-10-10,0005216906801,1,21023597
1111172131108,2006-01-30,0006052084814,6,16615180
1111170538602,2002-06-02,0005360257996,2,16615180
1111102118650,1989-12-25,0009704202529,4,11307850
1111145455637,2006-11-05,0007316015544,2,11307850
1111125658072,1994-10-03,0007665695138,6,12362221
1111128116067,1995-05-21,0001218756833,1,11307850
1111134719412,2017-02-15,0004928422456,2,48874568
1111170690379,1999-09-19,0009704202529,1,11307850
1111117860858,1990-08-30,0005591775122,5,16615180
1111153560491,1990-04-23,0007341871573,6,11307850
1111119005639,1984-08-02,0000920424979,5,48874568
1111133746815,1995-11-14,0008935725197,2,16615180
1111105812555,1992-07-18,0005216906801,6,14846071
1111176011314,2000-03-01,0000008441065,2,25004265
1111156664912,1975-03-06,0008661021037,2,25004265
1111141700786,1972-11-22,0000428534378,2,12362221
1111195278927,2006-03-19,0000008441065,5,60005193
1111115714412,2005-06-07,0001510812688,4,25004265
1111113190041,2018-10-23,0004420948058,2,16615180
1111198984870,1972-06-20,0004333559662,6,14846071
1111139046940,2005-08-10,0000008441065,5,16615180
1111141284910,1997-10-06,0007341871573,4,48874568
1111158272481,2002-11-20,0008661021037,5,11307850
1111126532470,1972-01-26,0001859573363,2,16615180
1111158530338,2000-05-29,0004676791651,3,14846071
1111130288912,2002-10-13,0003228374021,5,25004265
1111137066216,2020-03-18,0008345387879,3,12362221
1111170307444,2012-12-08,0008661021037,4,14846071
1111150029717,1987-11-01,0006442639587,1,25004265
1111104271544,1983-09-12,0006894968655,5,12362221
1111157134292,1974-08-30,0008280738590,3,16615180
1111181887638,2003-11-10,0000963002721,3,25004265
1111118968317,1995-05-25,0001382880433,3,60005193
1111131109391,2017-11-07,0008523384669,1,16615180
1111153034121,2017-06-26,0006098095706,4,48874568
1111136278597,1975-08-03,0006442639587,6,11307850
1111148245211,2015-03-17,0007017913088,2,21023597
1111153315992,2010-05-14,0001382880433,5,11307850
1111138827182,2009-01-02,0005216906801,3,12362221
1111129638933,2017-07-18,0006851969022,5,48874568
1111162308305,1973-07-04,0007610661010,1,21023597
1111180695852,1983-08-30,0007316015544,5,11307850
1111141272139,2019-11-24,0006652840124,2,21023597
1111179783478,1987-07-28,0001217303243,5,21023597
1111123438461,1979-01-24,0008669924200,6,48874568
1111188091205,2011-09-09,0003228374021,3,12362221
1111143082330,2009-09-06,0005314669905,5,16615180
1111122922268,1970-01-01,0009721407105,5,16615180
1111168655724,1992-01-25,0003653498644,4,60005193
1111115800665,1995-03-24,0002620191588,5,60005193
1111138152802,2012-05-03,0001946548175,6,21023597
1111168877980,1984-04-20,0000942881804,2,12362221
1111146524028,1997-07-16,0006851969022,4,11307850
1111188995022,2006-11-25,0003132714456,2,11307850
1111164653113,2019-11-05,0003680487840,3,48874568
1111111298077,2013-05-13,0004928422456,6,14846071
1111154420336,2018-06-11,0007610661010,1,25004265
1111150090199,1987-10-19,0000126626962,4,14846071
1111164012224,2004-10-27,0008345387879,1,16615180
1111109259103,2021-03-11,0004333559662,6,11307850
1111194426770,1999-08-26,0000285143737,2,48874568
